Time	LLRF:BRD2:NTC2:TEMP [degC]	LLRF:BRD2:NTC0:TEMP [degC]	LLRF:BRD2:NTC1:TEMP [degC]	LLRF:BRD3:NTC0:TEMP [degC]	LLRF:BRD3:NTC2:TEMP [degC]	LLRF:BRD3:NTC1:TEMP [degC]	LLRF:BRD1:NTC1:TEMP [degC]	LLRF:BRD1:NTC2:TEMP [degC]	LLRF:BRD1:NTC3:TEMP [degC]	LLRF:BRD1:NTC0:TEMP [degC]	
08/29/2022 15:08:21.693385	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:21.791567	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:21.889787	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:21.988311	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:22.086527	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:22.184703	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:22.282916	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:22.381102	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:22.479346	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:22.577718	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:22.675838	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:22.773986	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:22.872184	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:22.970402	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:23.068803	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:23.167094	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:23.265268	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:23.363292	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:23.461557	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:23.559753	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:23.658201	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:23.756587	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:23.854914	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:23.953189	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:24.051439	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:24.149720	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:24.248040	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:24.346501	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:24.444770	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:24.542979	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:24.641175	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:24.739458	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:24.837643	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:24.935951	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:25.034259	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:25.132483	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:25.230715	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:25.329356	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:25.427753	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:25.526113	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:25.624356	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:25.722611	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:25.820779	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:25.919081	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:26.017392	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:26.115704	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:26.213962	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:26.312282	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:26.410489	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:26.508662	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:26.606817	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:26.705088	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:26.803536	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:26.901843	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:27.000156	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:27.098345	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:27.196631	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:27.294811	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:27.393039	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:27.491260	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:27.589501	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:27.687692	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:27.785877	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:27.884179	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:27.982393	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:28.080571	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:28.178747	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:28.276972	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:28.375218	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:28.473405	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:28.571619	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:28.669900	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:28.768058	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:28.866463	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:28.964924	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:29.063148	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:29.161341	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:29.259645	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:29.358488	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:29.456815	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:29.555067	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:29.653257	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:29.751575	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:29.849907	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:29.948302	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:30.046550	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:30.144825	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:30.243461	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:30.341662	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:30.439872	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:30.538062	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:30.636302	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:30.734629	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:30.832827	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:30.931096	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:31.029340	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:31.127546	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:31.225776	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:31.324021	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:31.422269	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:31.520468	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:31.618669	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:31.716859	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:31.815029	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:31.913395	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:32.011584	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:32.109791	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:32.208014	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:32.306229	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:32.404382	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:32.502560	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:32.600844	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:32.699145	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:32.797329	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:32.895562	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:32.993788	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:33.092018	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:33.190273	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:33.288473	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:33.386655	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:33.484881	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:33.583093	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:33.681487	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:33.779764	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:33.877988	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:33.976259	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:34.074576	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:34.172756	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:34.271618	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:34.369814	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:34.468156	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:34.566364	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:34.664741	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:34.762984	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:34.861279	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:34.959428	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:35.057620	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:35.155820	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:35.254185	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:35.352612	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:35.450722	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:35.548849	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:35.647248	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:35.745659	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:35.844122	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:35.942524	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:36.040799	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:36.139229	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:36.237575	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:36.335641	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:36.433865	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:36.532094	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:36.630417	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:36.728664	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:36.826899	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:36.925085	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:37.023359	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:37.121546	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:37.219700	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:37.318465	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:37.416762	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:37.515021	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:37.613346	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:37.711637	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:37.809823	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:37.908036	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:38.006283	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:38.104588	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:38.202800	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:38.301000	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:38.399216	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:38.497342	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:38.595604	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:38.693773	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:38.791923	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:38.890236	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:38.988572	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:39.086751	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:39.185175	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:39.284077	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:39.382438	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:39.480692	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:39.578983	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:39.677335	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:39.775497	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:39.873818	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:39.973242	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:40.071547	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:40.169821	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:40.268078	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:40.366299	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:40.464487	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:40.563380	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:40.661738	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:40.759980	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:40.858204	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:40.956395	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:41.054585	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:41.152803	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:41.251070	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:41.349104	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:41.447474	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:41.545882	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:41.644229	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
08/29/2022 15:08:41.742419	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	BadVal	
